,link,problem,solution,letter,prompts
4928,https://artofproblemsolving.com/wiki/index.php/2017_AMC_12A_Problems/Problem_12,"There are $10$ horses, named Horse 1, Horse 2, $\ldots$ , Horse 10. They get their names from how many minutes it takes them to run one lap around a circular race track: Horse $k$ runs one lap in exactly $k$ minutes. At time 0 all the horses are together at the starting point on the track. The horses start running in the same direction, and they keep running around the circular track at their constant speeds. The least time $S > 0$ , in minutes, at which all $10$ horses will again simultaneously be at the starting point is $S = 2520$ . Let $T>0$ be the least time, in minutes, such that at least $5$ of the horses are again at the starting point. What is the sum of the digits of $T$
$\textbf{(A)}\ 2\qquad\textbf{(B)}\ 3\qquad\textbf{(C)}\ 4\qquad\textbf{(D)}\ 5\qquad\textbf{(E)}\ 6$","In order for at least $5$ horses to finish simultaneously, the current time needs to have at least $5$ divisors. Thus the number must have a form of either $p^4$ or $p^2*q$ , which have $5$ and $6$ factors respectively. The smallest number of the first form is $16$ , and the smallest number of the second form is $12.$ Thus, our answer is $1+2=\boxed{3}$",B,"<s> [INST] There are $10$ horses, named Horse 1, Horse 2, $\ldots$ , Horse 10. They get their names from how many minutes it takes them to run one lap around a circular race track: Horse $k$ runs one lap in exactly $k$ minutes. At time 0 all the horses are together at the starting point on the track. The horses start running in the same direction, and they keep running around the circular track at their constant speeds. The least time $S > 0$ , in minutes, at which all $10$ horses will again simultaneously be at the starting point is $S = 2520$ . Let $T>0$ be the least time, in minutes, such that at least $5$ of the horses are again at the starting point. What is the sum of the digits of $T$
$\textbf{(A)}\ 2\qquad\textbf{(B)}\ 3\qquad\textbf{(C)}\ 4\qquad\textbf{(D)}\ 5\qquad\textbf{(E)}\ 6$ [/INST] In order for at least $5$ horses to finish simultaneously, the current time needs to have at least $5$ divisors. Thus the number must have a form of either $p^4$ or $p^2*q$ , which have $5$ and $6$ factors respectively. The smallest number of the first form is $16$ , and the smallest number of the second form is $12.$ Thus, our answer is $1+2=\boxed{3}$which gives answer letterB </s>"
4929,https://artofproblemsolving.com/wiki/index.php/2017_AMC_12A_Problems/Problem_13,"Driving at a constant speed, Sharon usually takes $180$ minutes to drive from her house to her mother's house. One day Sharon begins the drive at her usual speed, but after driving $\frac{1}{3}$ of the way, she hits a bad snowstorm and reduces her speed by $20$ miles per hour. This time the trip takes her a total of $276$ minutes. How many miles is the drive from Sharon's house to her mother's house?
$\textbf{(A)}\ 132 \qquad\textbf{(B)}\ 135 \qquad\textbf{(C)}\ 138 \qquad\textbf{(D)}\ 141 \qquad\textbf{(E)}\ 144$","Let total distance be $x$ . Her speed in miles per minute is $\tfrac{x}{180}$ . Then, the distance that she drove before hitting the snowstorm is $\tfrac{x}{3}$ . Her speed in snowstorm is reduced $20$ miles per hour, or $\tfrac{1}{3}$ miles per minute. Knowing it took her $276$ minutes in total, we create equation: \[\text{Time before Storm}\, + \, \text{Time after Storm} = \text{Total Time} \Longrightarrow\] \[\frac{\text{Distance before Storm}}{\text{Speed before Storm}} + \frac{\text{Distance in Storm}}{\text{Speed in Storm}} = \text{Total Time} \Longrightarrow \frac{\tfrac{x}{3}}{\tfrac{x}{180}} + \frac{\tfrac{2x}{3}}{\tfrac{x}{180} - \tfrac{1}{3}} = 276\]
Solving equation, we get $x=135$ $\Longrightarrow \boxed{135}$",B,"<s> [INST] Driving at a constant speed, Sharon usually takes $180$ minutes to drive from her house to her mother's house. One day Sharon begins the drive at her usual speed, but after driving $\frac{1}{3}$ of the way, she hits a bad snowstorm and reduces her speed by $20$ miles per hour. This time the trip takes her a total of $276$ minutes. How many miles is the drive from Sharon's house to her mother's house?
$\textbf{(A)}\ 132 \qquad\textbf{(B)}\ 135 \qquad\textbf{(C)}\ 138 \qquad\textbf{(D)}\ 141 \qquad\textbf{(E)}\ 144$ [/INST] Let total distance be $x$ . Her speed in miles per minute is $\tfrac{x}{180}$ . Then, the distance that she drove before hitting the snowstorm is $\tfrac{x}{3}$ . Her speed in snowstorm is reduced $20$ miles per hour, or $\tfrac{1}{3}$ miles per minute. Knowing it took her $276$ minutes in total, we create equation: \[\text{Time before Storm}\, + \, \text{Time after Storm} = \text{Total Time} \Longrightarrow\] \[\frac{\text{Distance before Storm}}{\text{Speed before Storm}} + \frac{\text{Distance in Storm}}{\text{Speed in Storm}} = \text{Total Time} \Longrightarrow \frac{\tfrac{x}{3}}{\tfrac{x}{180}} + \frac{\tfrac{2x}{3}}{\tfrac{x}{180} - \tfrac{1}{3}} = 276\]
Solving equation, we get $x=135$ $\Longrightarrow \boxed{135}$which gives answer letterB </s>"
4930,https://artofproblemsolving.com/wiki/index.php/2017_AMC_12A_Problems/Problem_14,"Alice refuses to sit next to either Bob or Carla. Derek refuses to sit next to Eric. How many ways are there for the five of them to sit in a row of $5$ chairs under these conditions?
$\textbf{(A)}\ 12  \qquad \textbf{(B)}\ 16 \qquad\textbf{(C)}\ 28 \qquad\textbf{(D)}\ 32 \qquad\textbf{(E)}\ 40$","Alice may sit in the center chair, in an end chair, or in a next-to-end chair. Suppose she sits in the center chair. The 2nd and 4th chairs (next to her) must be occupied by Derek and Eric, in either order, leaving the end chairs for Bob and Carla in either order; this yields $2! * 2! = 4$ ways to seat the group.
Next, suppose Alice sits in one of the end chairs. Then the chair beside her will be occupied by either Derek or Eric. The center chair must be occupied by Bob or Carla, leaving the last two people to fill the last two chairs in either order. $2$ ways to seat Alice times $2$ ways to fill the next chair times $2$ ways to fill the center chair times $2$ ways to fill the last two chairs yields $2 * 2 * 2 * 2 = 16$ ways to fill the chairs.
Finally, suppose Alice sits in the second or fourth chair. Then the chairs next to her must be occupied by Derek and Eric in either order, and the other two chairs must be occupied by Bob and Carla in either order. This yields $2 * 2 * 2 = 8$ ways to fill the chairs.
In total, there are $4 + 8 + 16$ ways to fill the chairs, so the answer is $\boxed{28}$",C,"<s> [INST] Alice refuses to sit next to either Bob or Carla. Derek refuses to sit next to Eric. How many ways are there for the five of them to sit in a row of $5$ chairs under these conditions?
$\textbf{(A)}\ 12  \qquad \textbf{(B)}\ 16 \qquad\textbf{(C)}\ 28 \qquad\textbf{(D)}\ 32 \qquad\textbf{(E)}\ 40$ [/INST] Alice may sit in the center chair, in an end chair, or in a next-to-end chair. Suppose she sits in the center chair. The 2nd and 4th chairs (next to her) must be occupied by Derek and Eric, in either order, leaving the end chairs for Bob and Carla in either order; this yields $2! * 2! = 4$ ways to seat the group.
Next, suppose Alice sits in one of the end chairs. Then the chair beside her will be occupied by either Derek or Eric. The center chair must be occupied by Bob or Carla, leaving the last two people to fill the last two chairs in either order. $2$ ways to seat Alice times $2$ ways to fill the next chair times $2$ ways to fill the center chair times $2$ ways to fill the last two chairs yields $2 * 2 * 2 * 2 = 16$ ways to fill the chairs.
Finally, suppose Alice sits in the second or fourth chair. Then the chairs next to her must be occupied by Derek and Eric in either order, and the other two chairs must be occupied by Bob and Carla in either order. This yields $2 * 2 * 2 = 8$ ways to fill the chairs.
In total, there are $4 + 8 + 16$ ways to fill the chairs, so the answer is $\boxed{28}$which gives answer letterC </s>"
4955,https://artofproblemsolving.com/wiki/index.php/2017_AMC_12B_Problems/Problem_1,"Kymbrea's comic book collection currently has $30$ comic books in it, and she is adding to her collection at the rate of $2$ comic books per month. LaShawn's collection currently has $10$ comic books in it, and he is adding to his collection at the rate of $6$ comic books per month. After how many months will LaShawn's collection have twice as many comic books as Kymbrea's?
$\textbf{(A)}\ 1\qquad\textbf{(B)}\ 4\qquad\textbf{(C)}\ 5\qquad\textbf{(D)}\ 20\qquad\textbf{(E)}\ 25$","Kymbrea has $30$ comic books initially and every month, she adds two. This can be represented as $30 + 2x$ where x is the number of months elapsed. LaShawn's collection, similarly, is $10 + 6x$ . To find when LaShawn will have twice the number of comic books as Kymbrea, we solve for x with the equation $2(2x + 30) = 6x + 10$ and get $x = \boxed{25}$",E,"<s> [INST] Kymbrea's comic book collection currently has $30$ comic books in it, and she is adding to her collection at the rate of $2$ comic books per month. LaShawn's collection currently has $10$ comic books in it, and he is adding to his collection at the rate of $6$ comic books per month. After how many months will LaShawn's collection have twice as many comic books as Kymbrea's?
$\textbf{(A)}\ 1\qquad\textbf{(B)}\ 4\qquad\textbf{(C)}\ 5\qquad\textbf{(D)}\ 20\qquad\textbf{(E)}\ 25$ [/INST] Kymbrea has $30$ comic books initially and every month, she adds two. This can be represented as $30 + 2x$ where x is the number of months elapsed. LaShawn's collection, similarly, is $10 + 6x$ . To find when LaShawn will have twice the number of comic books as Kymbrea, we solve for x with the equation $2(2x + 30) = 6x + 10$ and get $x = \boxed{25}$which gives answer letterE </s>"
4956,https://artofproblemsolving.com/wiki/index.php/2017_AMC_12B_Problems/Problem_3,"Supposed that $x$ and $y$ are nonzero real numbers such that $\frac{3x+y}{x-3y}=-2$ . What is the value of $\frac{x+3y}{3x-y}$
$\textbf{(A)}\ -3\qquad\textbf{(B)}\ -1\qquad\textbf{(C)}\ 1\qquad\textbf{(D)}\ 2\qquad\textbf{(E)}\ 3$","Rearranging, we find $3x+y=-2x+6y$ , or $5x=5y\implies x=y$ .
Substituting, we can convert the second equation into $\frac{x+3x}{3x-x}=\frac{4x}{2x}=\boxed{2}$",D,"<s> [INST] Supposed that $x$ and $y$ are nonzero real numbers such that $\frac{3x+y}{x-3y}=-2$ . What is the value of $\frac{x+3y}{3x-y}$
$\textbf{(A)}\ -3\qquad\textbf{(B)}\ -1\qquad\textbf{(C)}\ 1\qquad\textbf{(D)}\ 2\qquad\textbf{(E)}\ 3$ [/INST] Rearranging, we find $3x+y=-2x+6y$ , or $5x=5y\implies x=y$ .
Substituting, we can convert the second equation into $\frac{x+3x}{3x-x}=\frac{4x}{2x}=\boxed{2}$which gives answer letterD </s>"
4957,https://artofproblemsolving.com/wiki/index.php/2017_AMC_12B_Problems/Problem_3,"Supposed that $x$ and $y$ are nonzero real numbers such that $\frac{3x+y}{x-3y}=-2$ . What is the value of $\frac{x+3y}{3x-y}$
$\textbf{(A)}\ -3\qquad\textbf{(B)}\ -1\qquad\textbf{(C)}\ 1\qquad\textbf{(D)}\ 2\qquad\textbf{(E)}\ 3$","Substituting each $x$ and $y$ with $1$ , we see that the given equation holds true, as $\frac{3(1)+1}{1-3(1)} = -2$ . Thus, $\frac{x+3y}{3x-y}=\boxed{2}$",D,"<s> [INST] Supposed that $x$ and $y$ are nonzero real numbers such that $\frac{3x+y}{x-3y}=-2$ . What is the value of $\frac{x+3y}{3x-y}$
$\textbf{(A)}\ -3\qquad\textbf{(B)}\ -1\qquad\textbf{(C)}\ 1\qquad\textbf{(D)}\ 2\qquad\textbf{(E)}\ 3$ [/INST] Substituting each $x$ and $y$ with $1$ , we see that the given equation holds true, as $\frac{3(1)+1}{1-3(1)} = -2$ . Thus, $\frac{x+3y}{3x-y}=\boxed{2}$which gives answer letterD </s>"
4958,https://artofproblemsolving.com/wiki/index.php/2017_AMC_12B_Problems/Problem_3,"Supposed that $x$ and $y$ are nonzero real numbers such that $\frac{3x+y}{x-3y}=-2$ . What is the value of $\frac{x+3y}{3x-y}$
$\textbf{(A)}\ -3\qquad\textbf{(B)}\ -1\qquad\textbf{(C)}\ 1\qquad\textbf{(D)}\ 2\qquad\textbf{(E)}\ 3$","Let $y=ax$ . The first equation converts into $\frac{(3+a)x}{(1-3a)x}=-2$ , which simplifies to $3+a=-2(1-3a)$ . After a bit of algebra we found out $a=1$ , which means that $x=y$ . Substituting $y=x$ into the second equation it becomes $\frac{4x}{2x}=\boxed{2}$ - mathleticguyyy",D,"<s> [INST] Supposed that $x$ and $y$ are nonzero real numbers such that $\frac{3x+y}{x-3y}=-2$ . What is the value of $\frac{x+3y}{3x-y}$
$\textbf{(A)}\ -3\qquad\textbf{(B)}\ -1\qquad\textbf{(C)}\ 1\qquad\textbf{(D)}\ 2\qquad\textbf{(E)}\ 3$ [/INST] Let $y=ax$ . The first equation converts into $\frac{(3+a)x}{(1-3a)x}=-2$ , which simplifies to $3+a=-2(1-3a)$ . After a bit of algebra we found out $a=1$ , which means that $x=y$ . Substituting $y=x$ into the second equation it becomes $\frac{4x}{2x}=\boxed{2}$ - mathleticguyyywhich gives answer letterD </s>"
4959,https://artofproblemsolving.com/wiki/index.php/2017_AMC_12B_Problems/Problem_3,"Supposed that $x$ and $y$ are nonzero real numbers such that $\frac{3x+y}{x-3y}=-2$ . What is the value of $\frac{x+3y}{3x-y}$
$\textbf{(A)}\ -3\qquad\textbf{(B)}\ -1\qquad\textbf{(C)}\ 1\qquad\textbf{(D)}\ 2\qquad\textbf{(E)}\ 3$",Let $x=1$ . Then $y=1$ . So the desired result is $2$ . Select $\boxed{2}$,D,"<s> [INST] Supposed that $x$ and $y$ are nonzero real numbers such that $\frac{3x+y}{x-3y}=-2$ . What is the value of $\frac{x+3y}{3x-y}$
$\textbf{(A)}\ -3\qquad\textbf{(B)}\ -1\qquad\textbf{(C)}\ 1\qquad\textbf{(D)}\ 2\qquad\textbf{(E)}\ 3$ [/INST] Let $x=1$ . Then $y=1$ . So the desired result is $2$ . Select $\boxed{2}$which gives answer letterD </s>"
4960,https://artofproblemsolving.com/wiki/index.php/2017_AMC_12B_Problems/Problem_4,"Samia set off on her bicycle to visit her friend, traveling at an average speed of $17$ kilometers per hour. When she had gone half the distance to her friend's house, a tire went flat, and she walked the rest of the way at $5$ kilometers per hour. In all it took her $44$ minutes to reach her friend's house. In kilometers rounded to the nearest tenth, how far did Samia walk?
$\textbf{(A)}\ 2.0\qquad\textbf{(B)}\ 2.2\qquad\textbf{(C)}\ 2.8\qquad\textbf{(D)}\ 3.4\qquad\textbf{(E)}\ 4.4$","Let's call the distance that Samia had to travel in total as $2x$ , so that we can avoid fractions. We know that the length of the bike ride and how far she walked are equal, so they are both $\frac{2x}{2}$ , or $x$ \[\] She bikes at a rate of $17$ kph, so she travels the distance she bikes in $\frac{x}{17}$ hours. She walks at a rate of $5$ kph, so she travels the distance she walks in $\frac{x}{5}$ hours. \[\] The total time is $\frac{x}{17}+\frac{x}{5} = \frac{22x}{85}$ . This is equal to $\frac{44}{60} = \frac{11}{15}$ of an hour. Solving for $x$ , we have: \[\] \[\frac{22x}{85} = \frac{11}{15}\] \[\frac{2x}{85} = \frac{1}{15}\] \[30x = 85\] \[6x = 17\] \[x = \frac{17}{6}\] \[\] Since $x$ is the distance of how far Samia traveled by both walking and biking, and we want to know how far Samia walked to the nearest tenth, we have that Samia walked about $\boxed{2.8}$",C,"<s> [INST] Samia set off on her bicycle to visit her friend, traveling at an average speed of $17$ kilometers per hour. When she had gone half the distance to her friend's house, a tire went flat, and she walked the rest of the way at $5$ kilometers per hour. In all it took her $44$ minutes to reach her friend's house. In kilometers rounded to the nearest tenth, how far did Samia walk?
$\textbf{(A)}\ 2.0\qquad\textbf{(B)}\ 2.2\qquad\textbf{(C)}\ 2.8\qquad\textbf{(D)}\ 3.4\qquad\textbf{(E)}\ 4.4$ [/INST] Let's call the distance that Samia had to travel in total as $2x$ , so that we can avoid fractions. We know that the length of the bike ride and how far she walked are equal, so they are both $\frac{2x}{2}$ , or $x$ \[\] She bikes at a rate of $17$ kph, so she travels the distance she bikes in $\frac{x}{17}$ hours. She walks at a rate of $5$ kph, so she travels the distance she walks in $\frac{x}{5}$ hours. \[\] The total time is $\frac{x}{17}+\frac{x}{5} = \frac{22x}{85}$ . This is equal to $\frac{44}{60} = \frac{11}{15}$ of an hour. Solving for $x$ , we have: \[\] \[\frac{22x}{85} = \frac{11}{15}\] \[\frac{2x}{85} = \frac{1}{15}\] \[30x = 85\] \[6x = 17\] \[x = \frac{17}{6}\] \[\] Since $x$ is the distance of how far Samia traveled by both walking and biking, and we want to know how far Samia walked to the nearest tenth, we have that Samia walked about $\boxed{2.8}$which gives answer letterC </s>"
4961,https://artofproblemsolving.com/wiki/index.php/2017_AMC_12B_Problems/Problem_4,"Samia set off on her bicycle to visit her friend, traveling at an average speed of $17$ kilometers per hour. When she had gone half the distance to her friend's house, a tire went flat, and she walked the rest of the way at $5$ kilometers per hour. In all it took her $44$ minutes to reach her friend's house. In kilometers rounded to the nearest tenth, how far did Samia walk?
$\textbf{(A)}\ 2.0\qquad\textbf{(B)}\ 2.2\qquad\textbf{(C)}\ 2.8\qquad\textbf{(D)}\ 3.4\qquad\textbf{(E)}\ 4.4$","Notice that Samia walks $\frac {17}{5}$ times slower than she bikes, and that she walks and bikes the same distance. Thus, the fraction of the total time that Samia will be walking is \[\frac{\frac{17}{5}}{\frac{17}{5}+\frac{5}{5}} = \frac{17}{22}\] Then, multiply this by the time \[\frac{17}{22} \cdot 44 \text{minutes} = 34 \text{minutes}\] 34 minutes is a little greater than $\frac {1}{2}$ of an hour so Samia traveled \[\sim \frac {1}{2} \cdot 5 = 2.5 \text{kilometers}\] The answer choice a little greater than 2.5 is $\boxed{2.8}$ by $5$ and gotten the exact answer as well)",C,"<s> [INST] Samia set off on her bicycle to visit her friend, traveling at an average speed of $17$ kilometers per hour. When she had gone half the distance to her friend's house, a tire went flat, and she walked the rest of the way at $5$ kilometers per hour. In all it took her $44$ minutes to reach her friend's house. In kilometers rounded to the nearest tenth, how far did Samia walk?
$\textbf{(A)}\ 2.0\qquad\textbf{(B)}\ 2.2\qquad\textbf{(C)}\ 2.8\qquad\textbf{(D)}\ 3.4\qquad\textbf{(E)}\ 4.4$ [/INST] Notice that Samia walks $\frac {17}{5}$ times slower than she bikes, and that she walks and bikes the same distance. Thus, the fraction of the total time that Samia will be walking is \[\frac{\frac{17}{5}}{\frac{17}{5}+\frac{5}{5}} = \frac{17}{22}\] Then, multiply this by the time \[\frac{17}{22} \cdot 44 \text{minutes} = 34 \text{minutes}\] 34 minutes is a little greater than $\frac {1}{2}$ of an hour so Samia traveled \[\sim \frac {1}{2} \cdot 5 = 2.5 \text{kilometers}\] The answer choice a little greater than 2.5 is $\boxed{2.8}$ by $5$ and gotten the exact answer as well)which gives answer letterC </s>"
4962,https://artofproblemsolving.com/wiki/index.php/2017_AMC_12B_Problems/Problem_4,"Samia set off on her bicycle to visit her friend, traveling at an average speed of $17$ kilometers per hour. When she had gone half the distance to her friend's house, a tire went flat, and she walked the rest of the way at $5$ kilometers per hour. In all it took her $44$ minutes to reach her friend's house. In kilometers rounded to the nearest tenth, how far did Samia walk?
$\textbf{(A)}\ 2.0\qquad\textbf{(B)}\ 2.2\qquad\textbf{(C)}\ 2.8\qquad\textbf{(D)}\ 3.4\qquad\textbf{(E)}\ 4.4$","Since the distance between biking and walking is equal, we can use the given rates' harmonic mean to find the average speed.
\[\frac{2ab}{a+b}\implies\frac{2 \cdot 17 \cdot 5}{17+5}=\frac{85}{11}\text{kph}\]
Then, multiplying by $\frac{11}{15}$ hours gives the overall distance $\frac{17}{3}$ kilometers. Samia only walks half of that, so $\frac{17}{6}\approx \boxed{2.8}$ kilometers.",C,"<s> [INST] Samia set off on her bicycle to visit her friend, traveling at an average speed of $17$ kilometers per hour. When she had gone half the distance to her friend's house, a tire went flat, and she walked the rest of the way at $5$ kilometers per hour. In all it took her $44$ minutes to reach her friend's house. In kilometers rounded to the nearest tenth, how far did Samia walk?
$\textbf{(A)}\ 2.0\qquad\textbf{(B)}\ 2.2\qquad\textbf{(C)}\ 2.8\qquad\textbf{(D)}\ 3.4\qquad\textbf{(E)}\ 4.4$ [/INST] Since the distance between biking and walking is equal, we can use the given rates' harmonic mean to find the average speed.
\[\frac{2ab}{a+b}\implies\frac{2 \cdot 17 \cdot 5}{17+5}=\frac{85}{11}\text{kph}\]
Then, multiplying by $\frac{11}{15}$ hours gives the overall distance $\frac{17}{3}$ kilometers. Samia only walks half of that, so $\frac{17}{6}\approx \boxed{2.8}$ kilometers.which gives answer letterC </s>"
4964,https://artofproblemsolving.com/wiki/index.php/2017_AMC_12B_Problems/Problem_5,"The data set $[6, 19, 33, 33, 39, 41, 41, 43, 51, 57]$ has median $Q_2 = 40$ , first quartile $Q_1 = 33$ , and third quartile $Q_3 = 43$ . An outlier in a data set is a value that is more than $1.5$ times the interquartile range below the first quartle ( $Q_1$ ) or more than $1.5$ times the interquartile range above the third quartile ( $Q_3$ ), where the interquartile range is defined as $Q_3 - Q_1$ . How many outliers does this data set have?
$\textbf{(A)}\ 0\qquad\textbf{(B)}\ 1\qquad\textbf{(C)}\ 2\qquad\textbf{(D)}\ 3\qquad\textbf{(E)}\ 4$","The interquartile range is defined as $Q3 - Q1$ , which is $43 - 33 = 10$ $1.5$ times this value is $15$ , so all values more than $15$ below $Q1$ $33 - 15 = 18$ is an outlier. The only one that fits this is $6$ . All values more than $15$ above $Q3 = 43 + 15 = 58$ are also outliers, of which there are none so there is only $\boxed{1}$ outlier in total.",B,"<s> [INST] The data set $[6, 19, 33, 33, 39, 41, 41, 43, 51, 57]$ has median $Q_2 = 40$ , first quartile $Q_1 = 33$ , and third quartile $Q_3 = 43$ . An outlier in a data set is a value that is more than $1.5$ times the interquartile range below the first quartle ( $Q_1$ ) or more than $1.5$ times the interquartile range above the third quartile ( $Q_3$ ), where the interquartile range is defined as $Q_3 - Q_1$ . How many outliers does this data set have?
$\textbf{(A)}\ 0\qquad\textbf{(B)}\ 1\qquad\textbf{(C)}\ 2\qquad\textbf{(D)}\ 3\qquad\textbf{(E)}\ 4$ [/INST] The interquartile range is defined as $Q3 - Q1$ , which is $43 - 33 = 10$ $1.5$ times this value is $15$ , so all values more than $15$ below $Q1$ $33 - 15 = 18$ is an outlier. The only one that fits this is $6$ . All values more than $15$ above $Q3 = 43 + 15 = 58$ are also outliers, of which there are none so there is only $\boxed{1}$ outlier in total.which gives answer letterB </s>"
4965,https://artofproblemsolving.com/wiki/index.php/2017_AMC_12B_Problems/Problem_9,"A circle has center $(-10, -4)$ and has radius $13$ . Another circle has center $(3, 9)$ and radius $\sqrt{65}$ . The line passing through the two points of intersection of the two circles has equation $x+y=c$ . What is $c$
$\textbf{(A)}\ 3\qquad\textbf{(B)}\ 3\sqrt{3}\qquad\textbf{(C)}\ 4\sqrt{2}\qquad\textbf{(D)}\ 6\qquad\textbf{(E)}\ \frac{13}{2}$","The equations of the two circles are $(x+10)^2+(y+4)^2=169$ and $(x-3)^2+(y-9)^2=65$ . Rearrange them to $(x+10)^2+(y+4)^2-169=0$ and $(x-3)^2+(y-9)^2-65=0$ , respectively. Their intersection points are where these two equations gain equality. The two points lie on the line with the equation $(x+10)^2+(y+4)^2-169=(x-3)^2+(y-9)^2-65$ . We can simplify this like the following. $(x+10)^2+(y+4)^2-169=(x-3)^2+(y-9)^2-65 \rightarrow (x^2+20x+100)+(y^2+8y+16)-(x^2-6x+9)-(y^2-18y+81)=104 \rightarrow 26x+26y+26=104 \rightarrow 26x+26y=78 \rightarrow x+y=3$ . Thus, $c = \boxed{3}$",A,"<s> [INST] A circle has center $(-10, -4)$ and has radius $13$ . Another circle has center $(3, 9)$ and radius $\sqrt{65}$ . The line passing through the two points of intersection of the two circles has equation $x+y=c$ . What is $c$
$\textbf{(A)}\ 3\qquad\textbf{(B)}\ 3\sqrt{3}\qquad\textbf{(C)}\ 4\sqrt{2}\qquad\textbf{(D)}\ 6\qquad\textbf{(E)}\ \frac{13}{2}$ [/INST] The equations of the two circles are $(x+10)^2+(y+4)^2=169$ and $(x-3)^2+(y-9)^2=65$ . Rearrange them to $(x+10)^2+(y+4)^2-169=0$ and $(x-3)^2+(y-9)^2-65=0$ , respectively. Their intersection points are where these two equations gain equality. The two points lie on the line with the equation $(x+10)^2+(y+4)^2-169=(x-3)^2+(y-9)^2-65$ . We can simplify this like the following. $(x+10)^2+(y+4)^2-169=(x-3)^2+(y-9)^2-65 \rightarrow (x^2+20x+100)+(y^2+8y+16)-(x^2-6x+9)-(y^2-18y+81)=104 \rightarrow 26x+26y+26=104 \rightarrow 26x+26y=78 \rightarrow x+y=3$ . Thus, $c = \boxed{3}$which gives answer letterA </s>"
4966,https://artofproblemsolving.com/wiki/index.php/2017_AMC_12B_Problems/Problem_9,"A circle has center $(-10, -4)$ and has radius $13$ . Another circle has center $(3, 9)$ and radius $\sqrt{65}$ . The line passing through the two points of intersection of the two circles has equation $x+y=c$ . What is $c$
$\textbf{(A)}\ 3\qquad\textbf{(B)}\ 3\sqrt{3}\qquad\textbf{(C)}\ 4\sqrt{2}\qquad\textbf{(D)}\ 6\qquad\textbf{(E)}\ \frac{13}{2}$","Note the specificity of the radii, $13$ and $\sqrt{65}$ , and that specificity is often deliberately added to simplify the solution to a problem.
One may recognize $13$ as the hypotenuse of the $\text{5-12-13}$ right triangle and $\sqrt{65}$ as the hypotenuse of the right triangle with legs $1$ and $8$ . We can suppose that the legs of these triangles connect the circles' centers to their intersection along the gridlines of the plane.
If we suspect that one of the intersections lies $12$ units to the right of and $5$ units above the center of the first circle, we find the point $(-10 + 12,-4 + 5) = (2,1)$ , which is in fact $1$ unit to the left of and $8$ units below the center of the second circle at $(3,9)$
Plugging $(2,1)$ into $x + y$ gives us $c = 2 + 1 = \boxed{3}$",A,"<s> [INST] A circle has center $(-10, -4)$ and has radius $13$ . Another circle has center $(3, 9)$ and radius $\sqrt{65}$ . The line passing through the two points of intersection of the two circles has equation $x+y=c$ . What is $c$
$\textbf{(A)}\ 3\qquad\textbf{(B)}\ 3\sqrt{3}\qquad\textbf{(C)}\ 4\sqrt{2}\qquad\textbf{(D)}\ 6\qquad\textbf{(E)}\ \frac{13}{2}$ [/INST] Note the specificity of the radii, $13$ and $\sqrt{65}$ , and that specificity is often deliberately added to simplify the solution to a problem.
One may recognize $13$ as the hypotenuse of the $\text{5-12-13}$ right triangle and $\sqrt{65}$ as the hypotenuse of the right triangle with legs $1$ and $8$ . We can suppose that the legs of these triangles connect the circles' centers to their intersection along the gridlines of the plane.
If we suspect that one of the intersections lies $12$ units to the right of and $5$ units above the center of the first circle, we find the point $(-10 + 12,-4 + 5) = (2,1)$ , which is in fact $1$ unit to the left of and $8$ units below the center of the second circle at $(3,9)$
Plugging $(2,1)$ into $x + y$ gives us $c = 2 + 1 = \boxed{3}$which gives answer letterA </s>"
